"you_index","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
49,-0.00555104685254585,0.00672539825827716,0.00472140977680684,0.00484538881035673,0.00598426713510196,-0.0028095370873484,0.00106808843870712,0.010707164342458,-0.00387803066749516,-0.0123616136144699,-0.00109531656734394,-0.00576747788300434,-0.00929188504928396,0.00435532777391362,0.00680035667550409,0.00547148656013082,0.00415174127612165,-0.00283846145629387,-0.00200189640893744,0.00022967664679569,0.00642881215246877,-0.00076736770259161,-0.00804377710981466,0.00238846069593001,-5.55953561633855e-05,-0.00526658738163158,-0.00215277182249857,-0.001668988738783,-0.00155334780823159,-0.000266455062389905,-0.000877182616115216,-0.007478656668893,0.00276817373813088,-0.00190281164306004,-0.00477172638163368,-0.000678442410717171,-0.00932455961209506,-0.00136814753705923,-0.00206245515150224,0.00157987114263125,-0.00246716685608749,-0.003317019691938,0.00263036582748034,0.00448221636936223,0.00125532185067211,-0.00301563532673418,0.00132124138640838,0.0258015230172091,1,-0.000711869329092181,-0.0033519878458846,-0.0022249834530412,0.00126356131408048,-0.00587134922785612,-0.000781404787725092,-0.000252588995589154,0.00589903312189953,-0.00204472834442672,-0.00391772024580148,-0.00147889253189741,-0.00293217022744058,0.00793894890773897,0.00332838174056983,-0.00560193391151748,-0.00290602665775804,0.00686645037548686,-0.00133642134586555,-0.00227433745044775,0.000601861184532373,-0.00800660505995624,0.00150743392233199,-0.00392592245469246,-0.00749193067944387,0.0086449525224717,-0.00015382443129068,0.00237438668001501
50,0.0032922253215513,0.000270475624868917,0.00284845968698503,0.000876136473637512,0.000444647848447398,0.00316344024503318,0.00283444258306967,-0.00482935204557944,0.000221545370348453,0.000721815360110784,-0.000240681433933401,0.00217800996445128,0.00686794091360312,1.18640112067945e-05,0.000421479674797772,-0.00012446072120187,-0.00242272962258629,0.00060198029467531,-0.00150624129233976,0.000882165899961133,-0.00163168726596354,0.00130370693733681,-6.26331852565941e-05,-0.000635767742255707,-0.000507662795671532,0.00201457559743097,0.00031717820001219,0.00231203874224891,0.00186479092642709,0.00392550573852773,-0.00264773329367014,0.00143526872985682,-0.000505821088989926,-0.000636119660638714,0.00304853534846245,0.00186155791737674,0.00314201189056114,-0.000343351055009662,-0.00547347490726289,-0.000831256188281682,-0.000609784276539623,0.00333801728764548,6.15168033643833e-05,-0.000980159803514295,-8.32962453402137e-05,-0.00319357654298794,0.00286229267345178,0.00749719327376256,-0.000711869329092181,1,0.989327598801238,0.104511062728619,0.908521204044586,0.00484263971874648,0.000101548996476516,-0.000700732048289104,0.000696578962112736,-0.000668397691070441,0.00248003640712342,0.00263492481223179,-0.00325119047738078,-0.00297389735487366,0.000728245122662414,0.00827564346379399,0.00210624350203806,0.000622492463004456,-0.00191226032581935,-0.000949027994756437,-0.000373881662862846,0.000693633495114704,-0.0032189494632587,-0.000415683025169859,-0.00131607126452657,-0.00202381615074907,0.00187766643321838,-0.00596441898353828
51,0.00594760171234568,-0.00121783206310888,0.00106407151557685,0.000436228851957538,0.000448777337515581,0.00490400539617787,0.0023687232020038,-0.00799723376269463,0.00058517286208136,0.0027297259044601,0.000845330166804345,0.00484188982823356,0.0111571305220126,0.000546313405402396,-0.00112784003272768,-0.00118537676688773,-0.0023388117938367,0.0022401704683512,-0.00303829304587113,0.00280864867259903,-0.00189888725012472,0.00123590420665226,0.00127045094028755,-0.00157985210147439,-0.000982168607646828,0.00408033833742798,-0.000209385103220634,0.00274474798577361,0.00307390632665067,0.00650900777812754,-0.00299785674707062,0.00260748991251842,-0.00227673590835285,-0.0007075392603129,0.00298871246415207,0.00275925555199912,0.00579435080979091,-0.000490387513540836,-0.00843874843008988,-0.000824420265155935,-0.000874949822318431,0.00445658956764011,0.000697211806894681,-0.000415406458867327,0.000592879646333144,-0.00373780611552362,0.00160820552591465,0.00732829566414774,-0.0033519878458846,0.989327598801238,1,0.104873595866919,0.91616274704769,0.00488846160957551,0.00335740415922093,0.000418148119226046,0.000297758613806154,-0.000821898719288755,0.00421679413089256,0.00248719658001921,-0.00325708817562222,-0.00444003084630855,0.000495242891110685,0.0111006034628763,0.00101502626345415,0.000837364792893266,-0.00232089704076467,-0.000939779020699511,-0.00268440562722935,0.00237847790602467,-0.00491578979053781,0.000579272227656733,0.000571885370725816,-0.00323058788161939,0.00253422944471876,-0.00801386142364201
52,0.00433044532786617,0.00201479491182895,0.00680425190258631,0.00606483330651516,0.00582695201559236,0.00600314986891305,-0.000172951669401935,0.00259692410093414,-0.00175910200217091,-0.00294112107199212,0.00665237363651615,-0.000894747898989599,0.00925899477030154,0.00640413424115741,-0.00113398921483148,-0.0003990273711973,0.00308713211052112,0.000151963996139891,-0.0122430615350365,0.00734634623767376,0.0058921657819384,-0.000589802174819444,-0.00393464704494695,0.00273308751618237,-0.00155074350815891,0.00260627175869581,-0.00462506875656715,0.00157478753318761,0.00343702005856279,0.00888118455870148,0.000304285061414066,-0.00167651199032092,-0.00379486592436366,-0.00342965544887697,-0.00608628055778752,0.00254472311321365,0.00178024308998632,-6.23385814063641e-05,0.000356299147555183,-0.000169736577935156,-0.0020004568316061,0.00151497913729729,0.000511536070776009,0.000571501967107576,4.42670274583987e-05,-0.01065621978396,0.00206178219092982,-0.00146832357519964,-0.0022249834530412,0.104511062728619,0.104873595866919,1,-0.249784763697093,-0.00930614880223331,-0.00494454058332035,0.00743821138945948,0.0149228387718646,-0.00289946919531128,0.00138782289182198,-0.00241765412217449,-0.00174970718993345,0.00327904912078883,-0.000773941801595058,0.0063165660528825,-0.00121662983378496,-0.000404073089512103,-0.00229412740321956,-0.00403530984137536,-0.00141372704823071,0.00287773713405677,-0.00682537383940296,0.00273922741351797,0.00350574897198901,0.00520053877676575,0.000811200754332959,-0.0073733717272669
53,-0.00379716173811643,0.00209523849067766,0.000823330720467791,-0.00205766077423429,-0.00314018078866554,-0.00390257135305986,0.00364839400030047,-0.00157060331439375,0.00102321239213205,-0.000938994673672482,-0.00714940367106794,-0.00263199863846704,-0.00655343555783189,-0.00548308956195187,0.00562426546031224,0.00113832561145084,-0.00459434363706715,-0.00196940145597657,0.00741754356847537,-0.006814159934603,-0.00428470839321738,0.0026820968086666,-0.000795336869347974,-0.00135475121378277,0.00177157966555465,-0.00367863964275393,0.00300138263238255,0.00112699471916742,-0.000607112856096091,-0.0034422987386445,-0.00121006284081415,-0.000923336834395963,0.0049856558237478,0.000130298515687325,0.00462349133645546,-0.00259937772254036,-0.00226182800310868,0.000645117132867058,-0.000813807914962633,0.00180093399038197,0.00155987455685262,0.000246989323305209,-0.0034335580023153,-0.00439343408140267,-0.00343822429961341,0.00217053989006564,0.00248302462258438,0.00901329853374029,0.00126356131408048,0.908521204044586,0.91616274704769,-0.249784763697093,1,0.00535909686483593,-0.00374448708757697,-0.00707241925301579,-0.00677645701863049,0.00151424991207214,-0.000134818050751756,0.00500500542661958,-0.00338033374242667,-0.00118645430846659,0.00315700425097311,1.61498037991119e-05,0.00546372929165027,-0.00023730698055764,-0.000315425300420099,-0.000876711709087886,0.00322650852392232,-0.00430373815846412,0.00427389814675571,-0.00353138298130672,-0.00684478922639472,-0.00138910014521745,0.00108452653720218,0.00153008619127783
54,0.000984029708517729,-0.00228155851590919,0.0010873321245042,0.00297960988289823,-4.80955839675952e-05,-0.00016475544747007,-0.00160635410061754,-0.00584580294177289,-0.00033019366164562,0.0050634091540815,0.00195855854848002,0.00198451646191328,0.00492872329676284,-0.00136214407337722,-0.000484745401345433,-0.00357939076363557,-6.91883875209322e-05,0.00242777143855098,-0.0013757527318796,0.00119066377479406,-0.00220266159087196,0.000890998253239478,0.00550620333909087,-0.00243938461584729,0.00329278932170701,0.00384998531342365,-0.00163802019519497,0.00186332905270591,0.000331010241522097,0.00265418778252632,-0.000639775758273696,0.00127897101313492,-0.000843894633904066,0.00266519737010069,0.00178918662652976,0.00240272836839939,0.00217241967370481,-0.00246420798639165,-0.00306820842967605,0.00166142901597714,0.00076566141078991,0.00370616309866082,0.00172764527488246,0.00234116286314381,0.00200624636547871,0.00111383886398545,0.000748568602910618,-0.00832759224877276,-0.00587134922785612,0.00484263971874648,0.00488846160957551,-0.00930614880223331,0.00535909686483593,1,0.0056533763473446,-0.00202185506075497,-0.00350419939046134,-0.00103905866429289,0.00149178271589338,-0.00142535533896194,-9.79949938469953e-06,-0.00190764018833979,-0.000736659247354723,0.00443653467304997,0.00201583366792943,0.000128471209975007,-0.00109639816470019,0.00142273206299824,-0.00386065610741192,0.00348690212842579,-0.000653503803451216,0.00262325795094275,0.00271896852535631,-0.00264656946738213,0.000676632335981242,-0.00330995076450581
55,0.0256452518296745,-0.0087765696059849,-0.00265311870699374,0.0106057760547564,0.0144561504218549,0.0179207452317426,-0.00407023936177547,-0.01934098521826,-0.000217728006176568,0.0120451113096761,0.0167028609039828,0.0244793268178731,0.0451567473921267,0.0159428406776045,-0.0154941732134636,-0.00647480611724597,0.00821052178690631,0.0112620920313984,-0.023336548566197,0.0248753676399799,0.00709742396915162,-0.00153809101036935,0.00617633323294819,-0.00650531639635982,-0.00703225590150643,0.0193146457680343,-0.00703753921837419,-0.00112978648299373,0.00807587570885723,0.0217265107343903,-0.00635958458687792,0.0112412432132907,-0.0188393159817156,-0.00251357060691638,-0.00326666295850106,0.0146976687183394,0.0219690184525458,-0.00179554608625997,-0.0309579012202491,-0.00744505575492039,-0.00476913671698894,0.00747827457474223,0.0173170408094198,0.0145071859214912,0.0162320179891208,-0.00752900454617829,-0.00232970200141439,0.020639439612788,-0.000781404787725092,0.000101548996476516,0.00335740415922093,-0.00494454058332035,-0.00374448708757697,0.0056533763473446,1,0.006005800252687,0.0111908754860878,-0.00726914211062001,0.00899627621922042,-0.00702549957269175,-0.00434644379479658,-0.00887038825628874,-0.00764130400807873,0.0313991402156787,-0.00909438214760642,0.00597957118369544,-0.00661271615020334,0.0033612873136313,-0.0218005227286424,0.0114415287809904,-0.020884477285377,0.00780108223308655,0.0155480142822815,-0.00461895217236402,0.0026823697419643,-0.0207929500710618
56,0.0165038910521103,-0.00867072176775547,-0.00348014184117217,0.0038365324711287,0.00469341523254209,0.011069087571035,-0.00256266667073093,-0.0115857262140459,-0.000236995789786487,0.00721473082905404,0.00829099940454582,0.00968333843903616,0.024271283407644,0.00650754813576677,-0.0124456379761585,-0.0010423947614548,0.00500767085212062,0.00660095306852337,-0.0127861033458546,0.0156414800714844,0.00569954934794074,-0.00133150121491867,0.00517981342106112,0.000403262551608269,-0.00192228359603871,0.0126586430892254,-0.00269013705378648,0.00234152786199609,0.00131004945407066,0.0101847683793594,-0.00302258928616958,0.0050922317877044,-0.0128789851653815,0.000495212002550383,0.000267724074562456,0.00854697171738018,0.00973936287942982,-0.00339012396246487,-0.0111489408541129,-0.00444653609141815,-0.00531242308539178,0.00488023046459504,0.00927737154766491,0.00874794732798166,0.00888999013521432,-0.00534700032479127,-0.000552623783922618,0.000347449098340115,-0.000252588995589154,-0.000700732048289104,0.000418148119226046,0.00743821138945948,-0.00707241925301579,-0.00202185506075497,0.006005800252687,1,0.0888042500789767,-0.0223161290231719,0.0181162845270762,-0.00893174977945911,-0.0090714370590433,-0.0092668386535787,-0.00690303567693113,0.0159350366716846,-0.00944354483581633,0.00285949138009691,-0.00471068415818908,-0.000521158422614721,-0.00955155155094056,0.00929647008300873,-0.0128044193756584,0.00499725372829933,0.013641383109552,-0.00399612373245567,-0.000400269600007726,-0.0127557436127823
57,0.00991820983125937,0.000392745361680626,0.00583884504977349,0.00512145339834767,0.00945634334177049,0.011665385209603,-0.000285813351786033,0.00226540245374714,-0.00703553713325088,-0.00179312909459892,0.00738047022915316,0.00357496607137934,0.0127397277334737,0.00860167817031457,-0.00584556338226375,0.0010899131617154,0.0105486284467958,0.00476740909862212,-0.0144253834099817,0.0113829114373495,0.00727966104083016,-0.00549370494510246,-0.00844870398333956,0.000917624975757118,-0.00649988060076311,0.00494209717263491,-0.00416049238426711,-0.00157757636556596,0.00306763975393604,0.010203873305308,-0.00325148398494373,0.00182673513228941,-0.00957846513113732,-0.00624367077206512,-0.00656025554602903,0.00742871993929353,0.00847221404215296,0.00324121136405433,-0.013252459897627,-0.00673474401979845,-0.00626973477628705,0.00136406226077871,0.00657328416523092,0.00461482277361942,0.00513626100702481,-0.00524963510837586,0.000246492432588508,0.0269230386275891,0.00589903312189953,0.000696578962112736,0.000297758613806154,0.0149228387718646,-0.00677645701863049,-0.00350419939046134,0.0111908754860878,0.0888042500789767,1,0.0048110124314927,-0.00151250277504994,-0.00140030575882327,-0.000818015123234595,0.000955514962730303,-0.00455828315805425,0.0098238746985134,-0.0076236576632106,0.0043566864272531,-0.00535202665684882,0.00452093047828518,-0.0059004357827674,0.00274791863439299,-0.00902388672601529,0.00139866703075493,0.00283680945042381,0.00754500589682995,-0.00179348839279579,-0.012839236618893
58,-0.00846785980688339,0.00407928551341023,-0.00235803559335634,-0.00168800688508439,-0.00231165428644974,-0.0046865447070497,0.000561923200228033,0.00170019271682636,0.000828478274271778,-0.000361072649323348,-0.00482854932177177,-0.00475476778902802,-0.0118020963031889,-0.00593075731737785,0.00411258326622003,0.000710594747581723,-0.00470219758752027,-0.00176004699785733,0.00521631897964275,-0.00810830201176195,-0.00456447170036158,0.000200231037582284,-0.000506808572151459,-0.00239358287832175,0.00396802295770369,-0.00501322784467161,0.0022421018765028,0.00124054419964731,-0.00505936166001441,-0.00648969738930675,0.00288627587957285,-0.00343066558755047,0.00752825622761288,0.00380611088811765,0.00165097931107208,-0.00382786427700413,-0.00535190076319414,-0.00127886845393526,0.0038312995385107,0.00461800740340571,0.00241698855252621,-0.00293030657752709,-0.00540495784355557,-0.00693346413690361,-0.00516282556659147,0.000518090705777837,0.00133280727032953,-0.00565731812058923,-0.00204472834442672,-0.000668397691070441,-0.000821898719288755,-0.00289946919531128,0.00151424991207214,-0.00103905866429289,-0.00726914211062001,-0.0223161290231719,0.0048110124314927,1,-0.0144439414001402,0.00459431479092704,0.00517558908975082,0.0115191595553402,0.00280501130576632,-0.00624207953695499,0.00427182176346771,-0.00413006223987392,0.000680191138463115,-0.00135379462255322,0.00706241548861905,-0.00255307792825439,0.00289645762230995,-0.00335807859007516,-0.00578937699780958,-0.000381320430955058,-0.00150228450805195,0.00535117530879255
59,0.00875494704473337,-0.00789103026590035,-0.00494882725199188,-0.00363031224244418,-0.00333428597501773,0.00657051471937613,-0.000425296972091572,-0.0116306380574499,0.0031848330451919,0.00857294427429764,0.00730723559970249,0.00997656016684407,0.0154430711169923,-0.000759897622864398,-0.0100385375234701,-0.00400864117635386,0.00133484286384429,0.00942995983140017,-0.00426497178744105,0.00716461126259433,-0.0014688567573883,-0.000493086025916087,0.00614649035548565,-0.00247048943084728,-0.00106483703141638,0.00802642236500884,-0.00375906438033048,-0.000202294654869464,0.00040052434672035,0.00522752954423978,0.000902218673058683,0.00700721506102579,-0.00693011419879145,0.00341886119105651,0.0017748179804547,0.0048656189455386,0.00940513965837102,-0.00140551925626164,-0.00871867676018849,-0.00247156397650821,0.00146321807518147,0.00279437237291427,0.00585813416220221,0.00582190002291685,0.00626589728866892,-0.000285463571877008,-0.00338887985649188,-0.00782257728979486,-0.00391772024580148,0.00248003640712342,0.00421679413089256,0.00138782289182198,-0.000134818050751756,0.00149178271589338,0.00899627621922042,0.0181162845270762,-0.00151250277504994,-0.0144439414001402,1,-0.14838538352017,-0.0651131119450538,-0.0100511808861989,-0.00285886835053711,0.0118123897389051,-0.00332556040159075,-0.000437600397417805,0.00107869289848517,0.00356714750502405,-0.00773775322811081,0.00750633526630058,-0.00361268060324209,0.00582610392845607,0.0107329608074408,-0.00573805929187157,0.00615349484678187,-0.0069681885690755
60,-0.00369118726953812,0.000159612964461567,-0.000696555292618804,-0.00134967456540521,-0.00248880891473836,-0.0081582083498614,0.00146765893419754,0.00236527767811884,-6.29386074584885e-05,0.000151529121014705,-0.00566657799020809,-0.00635951865792734,-0.010953001938169,-0.00505828087870574,0.00557085107975181,0.000513871329195228,-0.00169579803768024,-0.00563342839296415,0.00970023895645435,-0.00942706983274906,-0.00554990560373712,0.00244254417705769,0.00128140722541389,-0.0010995654909709,0.00408323048342582,-0.0076294641620332,0.00269055631323238,0.000687047040948226,-0.00162680332040053,-0.00588877610070907,0.00219381900574216,-0.00198313675250494,0.00436586896749841,0.00294318627414185,0.000195571421076127,-0.00662557241956258,-0.00640769173710093,-0.00109583410350709,0.0054195519377376,0.00467510693218416,-0.000630259960835914,0.00105130834425248,-0.00239826069118967,-0.00247510814825774,-0.00201328636949377,0.00293249846699689,0.00165388962839691,-0.00764007306294358,-0.00147889253189741,0.00263492481223179,0.00248719658001921,-0.00241765412217449,0.00500500542661958,-0.00142535533896194,-0.00702549957269175,-0.00893174977945911,-0.00140030575882327,0.00459431479092704,-0.14838538352017,1,-0.0602563698840405,0.023561101099872,-0.000295789872553073,-0.00771729471994005,0.00170470987079852,-0.00178213249877338,0.00470970042961075,-0.00226086597409722,0.00785598255480183,-0.00216541093211738,0.00302120251512247,-0.00183223556725352,-0.00614418749252685,-0.000909012081347053,0.000158516508568359,0.00582189857318201
61,8.31192645035928e-05,-0.00158955806192031,-0.00252828152983952,-0.000923579473516758,0.000637281113481509,0.000370471502311765,0.000142962511486401,0.00139218696657849,-0.00118847260335689,0.00230475997255777,0.0029642282623972,0.00065362314192409,-0.000838952816750311,-0.00259512484858368,-0.00198147617032337,-0.000895993996831664,-0.00135024759663876,0.000485265417332661,-0.00202647664138361,0.00194937928284689,0.00104026745987812,-0.000172933216449394,0.00139359087272169,0.00144485723747621,0.0048761194116868,0.00284262384361057,0.000279680450974961,0.000939504729943609,-0.000979917416309373,-0.00111245476351183,-0.00164869641925423,0.00490873191447714,0.000387915792898783,0.00110014497104339,0.00185025141486587,0.00217379824339398,0.000741406693841378,-0.000527113158641727,0.0018534244639502,-0.000571173859460793,-0.000324973445604303,0.000454637898372417,0.00345242789500773,0.00375965922636772,0.0039580231081934,0.0018016557499071,0.000450910104272686,-0.0129511718620366,-0.00293217022744058,-0.00325119047738078,-0.00325708817562222,-0.00174970718993345,-0.00338033374242667,-9.79949938469953e-06,-0.00434644379479658,-0.0090714370590433,-0.000818015123234595,0.00517558908975082,-0.0651131119450538,-0.0602563698840405,1,0.02823489666215,-0.000665193209901131,-0.00103599409511788,-0.000775353390720001,-0.000822742264816433,0.00295626145102558,-0.00324973554821105,0.0012114160007074,0.00239989665846691,-9.98732335892142e-05,0.000816168296363851,0.00556636517433903,-0.00557306675562963,-0.0022558957441387,-0.00425090881655344
62,-0.00960118766997594,0.00419067137491428,0.00768922116174306,0.00376862950146276,0.00341754865691139,-0.00598532531008058,0.000570697907997313,0.0160139283125244,-0.00390685082740495,-0.01021799720589,-0.00506789205297609,-0.0101392268339577,-0.0174857685456468,-0.00287153009066182,0.00803991405147155,0.00596239548720432,0.00129660803276331,-0.00917797938973941,-0.000448463251464391,-0.00540076397447051,0.00359889819195472,0.000943820532072101,-0.0101190178994455,0.00433228853067415,0.00517617690694621,-0.0110757039243732,0.00150457309466246,0.00141917391720381,-0.000859350963345719,-0.00629639986243604,0.00138061133242837,-0.00615023652029336,0.00577318873478779,-0.00279540932994864,-0.00272305878167329,-0.00297645209362208,-0.00574164698581018,0.00545331683298443,0.010251029566907,0.00374928197574707,0.0045928451474224,-0.00265474550850719,-0.0058331694971115,-0.0049161270620258,-0.00630585734201916,0.000168092641419413,0.0020916251655789,0.0035674380329441,0.00793894890773897,-0.00297389735487366,-0.00444003084630855,0.00327904912078883,-0.00118645430846659,-0.00190764018833979,-0.00887038825628874,-0.0092668386535787,0.000955514962730303,0.0115191595553402,-0.0100511808861989,0.023561101099872,0.02823489666215,1,-0.000709542105845646,-0.010192190876261,0.00410148781240787,-0.00064604061767873,-0.000567430321044098,-0.00421598170655673,0.0104541195609112,-0.00466780961322087,0.00512998090970319,-0.0047916106519223,-0.0105658805978465,0.00995367579839057,-0.00309765202960131,0.00824371628746822
63,-0.0111338479633899,0.00465764067262047,0.00298484741812443,0.00110132699043492,0.000326750816814465,-0.00501003612714067,0.00178571664090862,0.00477849403342509,-0.00322887316674485,-0.00589368249904601,-0.00883674649251966,-0.00331509891024215,-0.0135712181872752,-0.00684488677991209,0.00237002808273419,0.00123004553541107,-0.00178644056327692,-0.00237829198552324,0.00784222000940769,-0.00632018720296302,-0.00143318275912854,0.00136851473514865,-0.000587340129398902,-0.00187227443350986,0.00219055027221537,-0.00700437751776421,0.00373985563258678,-0.000692181861368621,-0.000140671145809958,-0.00849618075626556,0.00151856270295196,-0.00233930810747072,0.00598008265214542,0.00422593963692487,0.00206549435923138,-0.00753695770684975,-0.00655332996959545,-8.23851586312859e-05,0.00502134770135741,0.00548640696102885,0.00148806288833501,0.000518922570451739,-0.00378924154288187,-0.004238732659142,-0.00417673937398676,0.00189172023359293,-0.0011821666166751,0.0032280866352292,0.00332838174056983,0.000728245122662414,0.000495242891110685,-0.000773941801595058,0.00315700425097311,-0.000736659247354723,-0.00764130400807873,-0.00690303567693113,-0.00455828315805425,0.00280501130576632,-0.00285886835053711,-0.000295789872553073,-0.000665193209901131,-0.000709542105845646,1,0.00814238648928995,0.0162553004542415,0.00165190637999947,0.0057021474651182,0.00182954980423178,-0.00216410961689237,-0.0153697918168137,0.0174040475371247,-0.00595045223825822,-0.00171796411120343,-0.00105316311381792,-0.000995557088211393,0.0113947532927723
64,0.0256470561620887,-0.0101367007613869,-0.0035806753261508,0.00476634650919944,0.00939704895949637,0.0223464467873346,-0.00640008568624804,-0.018620052802791,-0.00373294177144465,0.0128899811400108,0.0103852531556334,0.0245171196700202,0.0477909405332914,0.0161126193671622,-0.0148180655785099,-0.00631728725392951,0.0111562254843845,0.0139769796649686,-0.0264307179663709,0.0228347640578413,0.0040610389858229,-0.00385840629371676,0.00446548533558309,-0.00469311236577004,-0.00975822698927265,0.021980688492543,-0.00791001739414143,-0.00152635531315433,0.006504649321568,0.0204964748617864,-0.00257611329369278,0.0130222197181633,-0.0200794527531139,-0.00461608207829319,-0.00737721860174308,0.0120175773606162,0.0252352999794002,0.00137204403482443,-0.0283472010102128,-0.00827654154395528,-0.00384203909307609,0.00498717056607425,0.0124271044269429,0.0102204632272633,0.011210708309685,-0.00728656413033067,-0.00253723125791897,0.0262688908466584,-0.00560193391151748,0.00827564346379399,0.0111006034628763,0.0063165660528825,1.61498037991119e-05,0.00443653467304997,0.0313991402156787,0.0159350366716846,0.0098238746985134,-0.00624207953695499,0.0118123897389051,-0.00771729471994005,-0.00103599409511788,-0.010192190876261,0.00814238648928995,1,0.601478104377609,0.0349603934293276,-0.00322415188714344,-0.00607678928791864,-0.041987863711767,-0.000184562030178466,-0.0236400125797762,0.0157683184979914,0.00905017113888574,0.00914156297195315,0.0222530490967803,-0.0320856145154796
65,-0.0150198918184417,0.00566446515563912,0.00350902443095906,-0.00100829948537632,-0.00225001409003089,-0.0143652983128705,0.0019680920116799,0.00990860051575927,0.0023372810880533,-0.00527933765649814,-0.00927974327967592,-0.0142055662122068,-0.0216916622014352,-0.00785535471898965,0.00989213024445541,0.00367669282052625,-0.00269915673086571,-0.00870120952339643,0.0119472742101702,-0.014835001007035,-0.00547214341899262,0.00676191645973548,-0.00561134239000035,-0.000862178380764866,0.00519372219920981,-0.0116743757476917,0.00164596430618752,-0.00332098020977934,-0.00410834167465676,-0.0109915736461467,0.00556977234414521,-0.0039175032101597,0.011427553180543,-2.55669883319176e-05,-0.000313615598137114,-0.00807134513447268,-0.00930075469154229,0.00361192917223246,0.016401186645238,0.00598868350530642,0.00523320897628995,-0.00447162702675053,-0.0104406870747546,-0.0102769694654965,-0.0100786311313035,0.00244772135913118,0.000610154285172521,-0.00607525735282689,-0.00290602665775804,0.00210624350203806,0.00101502626345415,-0.00121662983378496,0.00546372929165027,0.00201583366792943,-0.00909438214760642,-0.00944354483581633,-0.0076236576632106,0.00427182176346771,-0.00332556040159075,0.00170470987079852,-0.000775353390720001,0.00410148781240787,0.0162553004542415,0.601478104377609,1,0.0235065594019575,-0.0231853415214343,-0.0386589818053,0.00948914452920452,-0.0191926721326389,0.00322466229936746,0.00578306127514409,-0.0456225411270205,0.00311838618823459,0.00307873771888666,0.00576597605050301
66,0.0024066857434776,0.000845190838467641,-0.000881051692921264,0.00295232558197778,0.00432941686029591,0.00497023479582687,-0.00295720049037415,-0.00156464911615229,-0.000901102588526835,0.000878057374405221,0.000237189888344103,0.00465953047404021,0.0102023141949548,0.00627046845775429,-0.00194783548041551,0.00230772594730828,0.0028706404570793,0.00273292857132447,-0.0037645194577777,0.00167921840773128,-0.000577763034137044,-0.00326774969140089,-0.00283938495642052,0.00177610664723601,-0.00360240409532159,0.00643281318031515,-0.000694195807772497,-0.000863200112071275,0.000471324079126565,0.00606495650773299,-0.00277556339320423,-0.00106558086614135,-0.00431702355457451,-0.000116700027771973,-0.00158096586896335,0.00539600518335067,0.00476291849781602,0.00108070722805002,-0.0062945387918707,-0.00350330605585627,-0.00154837399046896,-0.00194478191444036,0.00413857633029289,0.00416294756940411,0.00321149240911267,-0.00275241273160922,0.000298989530901724,0.0188814216662247,0.00686645037548686,0.000622492463004456,0.000837364792893266,-0.000404073089512103,-0.00023730698055764,0.000128471209975007,0.00597957118369544,0.00285949138009691,0.0043566864272531,-0.00413006223987392,-0.000437600397417805,-0.00178213249877338,-0.000822742264816433,-0.00064604061767873,0.00165190637999947,0.0349603934293276,0.0235065594019575,1,0.155679945762624,0.212330687459488,-0.117838256140194,-0.372510806333061,0.255174333128116,-0.362042581374366,-3.62264904764589e-05,-0.26682732901196,0.0299101545219309,-0.00841405145219368
67,-0.00333823630383303,0.00012380227778522,-0.000211910803853377,-0.00124460913522031,-0.00201498628432753,-0.00307996461099243,0.000659721754895923,0.00348440832903143,-0.00164252336673526,-0.000790693850043005,-0.00231060279770866,-0.00430428646948052,-0.00898303819581656,-0.00456255461172493,0.002046131554882,0.00298647384721284,-0.00508893063614461,-0.00137722925260349,0.00742401828024564,-0.00776552955085964,-0.00550042006691049,0.00129091444146934,0.00324073318650181,-0.000787941552732585,0.00593140053200712,-0.00101360157763262,0.000277030417673484,0.000212454548095091,-0.000884535438440261,-0.00516494870797434,0.00310741665026852,-0.00283050600551613,0.00726272538314788,0.000864799550789671,0.00278403726886983,-0.00542609149737837,-0.00368408555776827,-0.000286460098081737,0.00554876988262239,0.00419749435316459,0.00317057729316725,0.00262382834491312,-0.00307347799450843,-0.00261478867181944,-0.00283728685846784,0.000755073259682019,-0.000215872244320691,-0.0107133280195188,-0.00133642134586555,-0.00191226032581935,-0.00232089704076467,-0.00229412740321956,-0.000315425300420099,-0.00109639816470019,-0.00661271615020334,-0.00471068415818908,-0.00535202665684882,0.000680191138463115,0.00107869289848517,0.00470970042961075,0.00295626145102558,-0.000567430321044098,0.0057021474651182,-0.00322415188714344,-0.0231853415214343,0.155679945762624,1,0.224857050695055,0.153649995559394,-0.134989960258248,-0.0304209578250246,-0.0810219258791282,0.146632478344446,-0.104978208918428,-0.0286043677378569,0.0250537713773546
